"id","country_id","name","name_en","acase_code","del","ResortFeeRu","ResortFeeEn"
"5025","7","Мариямполе","Marijampolė county","0","0",NULL,NULL
"5028","7","Паневежис","Panevėžys county","0","0",NULL,NULL
"5031","7","Шяуляй","Šiauliai county","0","0",NULL,NULL
"5034","7","Таураге","Tauragė county","0","0",NULL,NULL
"5037","7","Тельшяй","Telšiai county","0","0",NULL,NULL
"5040","7","Утена","Utena county","0","0",NULL,NULL
"5043","6","Курземе","Kurzeme","0","0",NULL,NULL
"5046","6","Земгале","Zemgale","0","0",NULL,NULL
"5049","6",,"Vidzeme (deleted)","0","0",NULL,NULL
"5052","6","Латгалия","Latgale","0","0",NULL,NULL
"5055","6",,"Pieriga","0","0",NULL,NULL
"5058","27",,"Urdaibai","0","0",NULL,NULL
"5061","27",,"Cabo Finisterre","0","0",NULL,NULL
"5064","27",,"Cape Finisterre","0","0",NULL,NULL
"5067","23","Полуостров Соррентине","Sorrentine Peninsula","0","0",NULL,NULL
"5070","61","Кассандра","Kassandra","0","0",NULL,NULL
"5073","61","Ситония","Sithonia","0","0",NULL,NULL
"5076","61","Гора Афон","Mount Athos","0","0",NULL,NULL
"5079","30","Эмират Шарджа","Sharjah Emirate","0","0",NULL,NULL
"5082","30","Фуджейра","Fujairah","0","0",NULL,NULL
"5085","30","Рас-Аль-Хайма","Ras Al Khaimah","0","0",NULL,NULL
"5088","30","Аджман","Ajman","0","0",NULL,NULL
"5091","30","Умм-эль-Кайвайн","Umm al-Quwain","0","0",NULL,NULL
"5094","11",,"Vanoise National Park","0","0",NULL,NULL
"5097","55","Загребская жупания","Zagreb County","0","0",NULL,NULL
"5100","23","Национальный парк Стельвио","Stelvio National Park","0","0",NULL,NULL
"5103","23","Гаргано","Gargano","0","0",NULL,NULL
"5106","23","Майелла","Majella","0","0",NULL,NULL
"5109","23","Гран-Сассо","Gran Sasso","0","0",NULL,NULL
"5112","23","Монти-делла-Лага","Monti della Laga","0","0",NULL,NULL
"5115","23","Монти-Сибиллини","Monti Sibillini","0","0",NULL,NULL
"5118","23","Национальный парк Форесте-Касентинези, Монте-Фальтерона и Кампинья","Parco nazionale delle Foreste Casentinesi, Monte Falterona e Campigna","0","0",NULL,NULL
"5121","23","Поллино","Pollino","0","0",NULL,NULL
"5124","23","Аспромонте","Aspromonte","0","0",NULL,NULL
"5127","23","Горы Неброди","Nebrodi Park","0","0",NULL,NULL
"5130","175","Согне-фьорд","Sognefjord","0","0",NULL,NULL
"5133","124","Хёвюдборгарсвайдид","Reykjavik Greater Region","0","0",NULL,NULL
"5136","124","Нордурланд","North Iceland","0","0",NULL,NULL
"5139","124","Сюдюрланд","South Iceland","0","0",NULL,NULL
"5142","124","Эйстюрланд","East Iceland","0","0",NULL,NULL
"5145","124","Вестурланд","West Iceland","0","0",NULL,NULL
"5148","23","Фавиньяна","Favignana","0","0",NULL,NULL
"5151","23",,"Aegadian Islands","0","0",NULL,NULL
"5154","23","Лампедуза","Lampedusa","0","0",NULL,NULL
"5157","13",,"Rhine District","0","0",NULL,NULL
"5160","13",,"Heligoland","0","0",NULL,NULL
"5163","27",,"Ribeira Sacra","0","0",NULL,NULL
"5166","28",,"Zuid-Holland Zuid","0","0",NULL,NULL
"5169","28",,"Goeree-Overflakkee","0","0",NULL,NULL
"5172","13",,"Autoroute Frankfurt Salzburg","0","0",NULL,NULL
"5175","28",,"Autoroute Utrecht Paris","0","0",NULL,NULL
"5178","28",,"Autoroute Utrecht Frankfurt","0","0",NULL,NULL
"5181","19",,"Joshua Tree National Park","0","0",NULL,NULL
"5184","27",,"Cadí-Moixeró","0","0",NULL,NULL
"5187","27",,"Sierra de Gredos","0","0",NULL,NULL
"5190","11",,"Étang de Berre","0","0",NULL,NULL
"5193","30",,"UAE Supply Target","0","0",NULL,NULL
"5196","27",,"Sierra de Grazalema","0","0",NULL,NULL
"5199","67","Национальный парк Крюгер","Kruger National Park","0","0",NULL,NULL
"5202","28",,"3Vtravel","0","0",NULL,NULL
"5205","38","Столичная область","Hovedstaden","0","0",NULL,NULL
"5208","38","Центральная Ютландия","Midtjylland","0","0",NULL,NULL
"5211","38","Южная Дания","Syddanmark","0","0",NULL,NULL
"5214","38","Зеландия","Sjælland og Øerne","0","0",NULL,NULL
"5217","38","Борнхольм","Bornholm","0","0",NULL,NULL
"5220","38",,"Jutland","0","0",NULL,NULL
"5223","38",,"Sealand","0","0",NULL,NULL
"5226","42",,"Sweden South","0","0",NULL,NULL
"5229","42",,"Sweden North","0","0",NULL,NULL
"5232","67",,"Makalali Conservancy","0","0",NULL,NULL
"5235","67",,"Balule Conservancy","0","0",NULL,NULL
"5238","67",,"Klaserie Nature Reserve","0","0",NULL,NULL
"5241","67",,"Kapama Game Reserve","0","0",NULL,NULL
"5244","67",,"Thornybush Game Reserve","0","0",NULL,NULL
"5247","67",,"Timbavati Game Reserve","0","0",NULL,NULL
"5250","67",,"Manyeleti Game Reserve","0","0",NULL,NULL
"5253","67",,"Sabi Sand Game Reserve","0","0",NULL,NULL
"5256","28",,"Zaanstreek","0","0",NULL,NULL
"5259","28",,"West-Friesland","0","0",NULL,NULL
"5262","23","Дельта реки По","Po Delta","0","0",NULL,NULL
"5265","55","Вараждинская жупания","Varaždin County","0","0",NULL,NULL
"5268","43","Альберта","Alberta","0","0",NULL,NULL
"5271","43",,"Banff National Park","0","0",NULL,NULL
"5274","43","Манитоба","Manitoba","0","0",NULL,NULL
"5277","43","Саскачеван","Saskatchewan","0","0",NULL,NULL
"5280","43","Нью-Брансуик","New Brunswick","0","0",NULL,NULL
"5283","43",,"Newfoundland and Labrador","0","0",NULL,NULL
"5286","43","Остров Принца Эдуарда","Prince Edward Island","0","0",NULL,NULL
"5289","43",,"Yukon","0","0",NULL,NULL
"5292","43",,"Nunavut","0","0",NULL,NULL
"5295","43",,"Northwest Territories","0","0",NULL,NULL
"5298","24",,"Wirral","0","0",NULL,NULL
"5301","64","Пуэбла","State of Puebla","0","0",NULL,NULL
"5304","64","Герреро","Guerrero","0","0",NULL,NULL
"5307","64","Халиско","Jalisco","0","0",NULL,NULL
"5310","64","Оахака","Oaxaca","0","0",NULL,NULL
"5313","64","Мичоакан","Michoacan","0","0",NULL,NULL
"5316","64",,"Mexico (for supply target only)","0","0",NULL,NULL
"5319","63","Аль Каира","Cairo Governorate","0","0",NULL,NULL
"5322","63","Асуан","Aswan Governorate","0","0",NULL,NULL
"5325","63","Эль-Гиза","Giza Governorate","0","0",NULL,NULL
"5328","63","Южный Синай","South Sinai","0","0",NULL,NULL
"5331","63","Аль-Луксор","Luxor Governorate","0","0",NULL,NULL
"5334","63",,"Egypt (for supply target only)","0","0",NULL,NULL
"5337","24",,"Northumberland National Park","0","0",NULL,NULL
"5340","24","Тайн и Уир","Tyne and Wear","0","0",NULL,NULL
"5343","24","Северный Йоркшир","North Yorkshire","0","0",NULL,NULL
"5346","24","Восточный райдинг Йоркшира","East Riding of Yorkshire","0","0",NULL,NULL
"5349","24","Западный Йоркшир","West Yorkshire","0","0",NULL,NULL
"5352","24","Южный Йоркшир","South Yorkshire","0","0",NULL,NULL
"5355","24","Мерсисайд","Merseyside","0","0",NULL,NULL
"5358","24","Бристоль","City of Bristol","0","0",NULL,NULL
"5361","22","Факер-Зе","Faaker See","0","0",NULL,NULL
"5364","22",,"Fuschlsee","0","0",NULL,NULL
"5367","22",,"Hallstättersee","0","0",NULL,NULL
"5370","22",,"Irrsee","0","0",NULL,NULL
"5373","22","Озеро Цель","Lake Zell - Kaprun Region","0","0",NULL,NULL
"5376","10",,"Lake Murten","0","0",NULL,NULL
"5379","24",,"Anglesey","0","0",NULL,NULL
"5382","11",,"Lac de Serre-Ponçon","0","0",NULL,NULL
"5385","11","Нижняя Нормандия","Lower Normandy","0","0",NULL,NULL
"5388","11","Верхняя Нормандия","Upper Normandy","0","0",NULL,NULL
"5391","19",,"Great Smoky Mountains","0","0",NULL,NULL
"5394","42","Эланд","Oland","0","0",NULL,NULL
"5397","59",,"Őrségi National Park","0","0",NULL,NULL
"5400","24","Пембрукшир","Pembrokeshire","0","0",NULL,NULL
"5403","24",,"Ceredigion","0","0",NULL,NULL
"5406","24",,"Carmarthenshire","0","0",NULL,NULL
"5409","24",,"Lleyn Peninsula","0","0",NULL,NULL
"5412","19",,"Tampa (for supply target only)","0","0",NULL,NULL
"5415","19",,"Atlanta (for supply target only)","0","0",NULL,NULL
"5418","19",,"New Orleans (for supply target only)","0","0",NULL,NULL
"5421","19","Мауи","Maui","0","0",NULL,NULL
"5424","19","Остров Гавайи","The Big Island","0","0",NULL,NULL
"5427","19","Оаху","Oahu","0","0",NULL,NULL
"5430","19",,"Lanai","0","0",NULL,NULL
"5433","19",,"Molokai","0","0",NULL,NULL
"5436","19","Кауаи","Kauai","0","0",NULL,NULL
"5439","24","Ланаркшир","Lanarkshire","0","0",NULL,NULL
"5442","24","Аргайл и Бьют","Argyll and Bute","0","0",NULL,NULL
"5445","24","Северо-Шотландское нагорье","Highlands","0","0",NULL,NULL
"5448","24",,"Moray","0","0",NULL,NULL
"5451","76",,"Patagonia","0","0",NULL,NULL
"5454","24",,"Blackpool (for supply target only)","0","0",NULL,NULL
"5457","13",,"Palatinate Forest","0","0",NULL,NULL
"5460","11",,"Vosges du Nord","0","0",NULL,NULL
"5463","7","Куршский залив","Curonian Lagoon","0","0",NULL,NULL
"5466","7","Куршская коса","Curonian Spit","0","0",NULL,NULL
"5469","13",,"Warnemünde (for supply target only)","0","0",NULL,NULL
"5472","13",,"Lübeck","0","0",NULL,NULL
"5475","13",,"Weimar (for supply target only)","0","0",NULL,NULL
"5478","13",,"Mosel (for supply target only)","0","0",NULL,NULL
"5481","175",,"Mjøsa","0","0",NULL,NULL
"5484","11",,"CDG (for supply target only)","0","0",NULL,NULL
"5487","11",,"Orly (for supply target only)","0","0",NULL,NULL
"5490","24",,"Glencoe","0","0",NULL,NULL
"5493","19","Винная долина Напа","Napa Valley Wine Country","0","0",NULL,NULL
"5496","22",,"Außerfern","0","0",NULL,NULL
"5499","22",,"Lungau","0","0",NULL,NULL
"5502","22","Понгау","Pongau","0","0",NULL,NULL
"5505","22",,"Pinzgau","0","0",NULL,NULL
"5508","27",,"Axarquía","0","0",NULL,NULL
"5511","27",,"Sierra de las Nieves","0","0",NULL,NULL
"5514","27",,"Los Alcornocales Natural Park","0","0",NULL,NULL
"5517","27","Кабо-де-Гата","Cabo de Gata","0","0",NULL,NULL
"5520","56","Канчанабури","Kanchanaburi Province","0","0",NULL,NULL
"5523","56","Северный Таиланд","Northern Thailand","0","0",NULL,NULL
"5526","56","Северо-восточный Таиланд","North-Eastern Thailand","0","0",NULL,NULL
"5529","56","Центральный Таиланд","Central Thailand","0","0",NULL,NULL
"5532","56","Южный Таиланд","South Thailand","0","0",NULL,NULL
"5535","56","Восточный Таиланд","East Thailand","0","0",NULL,NULL
"5538","52",,"Lough Corrib","0","0",NULL,NULL
"5541","175",,"Nordfjord","0","0",NULL,NULL
"5544","13",,"Hainich","0","0",NULL,NULL
"5547","61",,"Attica (for supply target only)","0","0",NULL,NULL
"5550","187","Мертвое море","Dead Sea","0","0",NULL,NULL
"5553","121","Нуса-Дуа","Nusa Dua peninsula","0","0",NULL,NULL
"5556","19",,"California North","0","0",NULL,NULL
"5559","19",,"California South (for supply target only)","0","0",NULL,NULL
"5562","19",,"Outskirts-NYC","0","0",NULL,NULL
"5565","40",,"Centro (Nuts2)","0","0",NULL,NULL
"5568","40",,"Norte (for supply target only)","0","0",NULL,NULL
"5571","40","Побережье Алентежу","Alentejo Litoral","0","0",NULL,NULL
"5574","13",,"Rothaar Mountains","0","0",NULL,NULL
"5577","24",,"Midlothian","0","0",NULL,NULL
"5580","14","Чжэцзян","Zhejiang","0","0",NULL,NULL
"5583","14","Шанхай","Shanghai Area","0","0",NULL,NULL
"5586","24","Северный Уэльс","North Wales","0","0",NULL,NULL
"5589","24","Южный Уэльс","South Wales","0","0",NULL,NULL
"5592","43",,"Montreal (for supply target only)","0","0",NULL,NULL
"5595","40","Центр Алентежу","Alentejo Central","0","0",NULL,NULL
"5598","212","Воеводина","Vojvodina","0","0",NULL,NULL
"5601","27",,"Cerdanya","0","0",NULL,NULL
"5604","27",,"Baixa Cerdanya","0","0",NULL,NULL
"5607","11",,"French Cerdagne","0","0",NULL,NULL
"5610","13",,"Diemelsee","0","0",NULL,NULL
"5613","24",,"Bassenthwaite Lake","0","0",NULL,NULL
"5616","24",,"Coniston Water","0","0",NULL,NULL
"5619","24",,"Derwentwater","0","0",NULL,NULL
"5622","24",,"Ullswater","0","0",NULL,NULL
"5625","24",,"Wastwater","0","0",NULL,NULL
"5628","24","Уиндермир","Windermere","0","0",NULL,NULL
"5631","24",,"Loch Awe","0","0",NULL,NULL
"5634","24",,"Loch Fyne","0","0",NULL,NULL
"5637","24",,"Argyll Forest Park","0","0",NULL,NULL
"5640","24",,"Firth of Clyde","0","0",NULL,NULL
"5643","24",,"Gare Loch","0","0",NULL,NULL
"5646","24",,"Rosneath Peninsula","0","0",NULL,NULL
"5649","24",,"Cowal","0","0",NULL,NULL
"5652","24",,"Kintyre","0","0",NULL,NULL
"5655","24",,"Knapdale","0","0",NULL,NULL
"5658","24",,"Isle of Bute","0","0",NULL,NULL
"5661","24",,"Machars","0","0",NULL,NULL
"5664","24",,"Rhins of Galloway","0","0",NULL,NULL
"5667","27","Дельта Эбро","Delta de l'Ebre","0","0",NULL,NULL
"5670","24",,"Loch Broom","0","0",NULL,NULL
"5673","24",,"Applecross Peninsula","0","0",NULL,NULL
"5676","24",,"Loch Rannoch","0","0",NULL,NULL
"5679","24","Пертшир","Perthshire","0","0",NULL,NULL
"5682","24","Ангус","Angus","0","0",NULL,NULL
"5685","24",,"Caithness","0","0",NULL,NULL
"5688","24",,"Knoydart","0","0",NULL,NULL
"5691","24",,"Road to the Isles","0","0",NULL,NULL
"5694","24",,"Moray Firth","0","0",NULL,NULL
"5697","24",,"Black Isle","0","0",NULL,NULL
"5700","56","Пхукет","Phuket Province","0","0",NULL,NULL
"5703","46","Лангкави","Langkawi","0","0",NULL,NULL
"5706","13",,"Middle Elbe","0","0",NULL,NULL
"5709","13",,"Elbtalaue","0","0",NULL,NULL
"5712","46","Келантан","Kelantan","0","0",NULL,NULL
"5715","46","Перак","Perak","0","0",NULL,NULL
"5718","46","Негри-Сембилан","Negeri Sembilan","0","0",NULL,NULL
"5721","46",,"Perlis","0","0",NULL,NULL
"5724","46","Высокогорье Камерон","Cameron Highlands","0","0",NULL,NULL
"5727","46",,"Endau Rompin","0","0",NULL,NULL
"5730","46",,"Taman Negara","0","0",NULL,NULL
"5733","56",,"Ko Pha Ngan","0","0",NULL,NULL
"5736","13",,"Zugspitze","0","0",NULL,NULL
"5739","19","Полуостров Кейп-Код","Cape Cod","0","0",NULL,NULL
"5742","34",,"Lacul Razim","0","0",NULL,NULL
"5745","212",,"Iron Gate","0","0",NULL,NULL
"5748","23","Пустерталь","Pustertal","0","0",NULL,NULL
"5751","23",,"Vinschgau","0","0",NULL,NULL
"5754","73","Грандвалира","Grandvalira","0","0",NULL,NULL
"5757","73","Вальнорд","Vallnord","0","0",NULL,NULL
"5760","27",,"Cap de Creus Nature Reserve","0","0",NULL,NULL
"5763","23",,"Milano (for supply target only)","0","0",NULL,NULL
"5766","23",,"Firenze (for supply target only)","0","0",NULL,NULL
"5769","24",,"Western Isles","0","0",NULL,NULL
"5772","24",,"East Lothian","0","0",NULL,NULL
"5775","24",,"West Lothian","0","0",NULL,NULL
"5778","11","Национальный парк Меркантур","Mercantour National Park","0","0",NULL,NULL
"5781","56","Острова Пхи-Пхи","Phi Phi Islands","0","0",NULL,NULL
"5784","56","Пхетчабун","Phetchabun Province","0","0",NULL,NULL
"5787","13",,"Baltic Sea (Mecklenburg-Vorpommern)","0","0",NULL,NULL
"5790","13",,"Baltic Sea (Schleswig-Holstein)","0","0",NULL,NULL
"5793","31","Водохранилище Липно","Lake Lipno","0","0",NULL,NULL
"5796","19",,"Lake Champlain","0","0",NULL,NULL
"5799","184","Провиденшиалс","Providenciales","0","0",NULL,NULL
"5802","11",,"Étang de Thau","0","0",NULL,NULL
"5805","56","Ко-Куд","Koh Kood","0","0",NULL,NULL
"5808","52","Уэстмит","Westmeath","0","0",NULL,NULL
"5811","25",,"Klodzko Valley","0","0",NULL,NULL
"5814","25",,"Table Mountains","0","0",NULL,NULL
"5817","25","Бещады","Bieszczady","0","0",NULL,NULL
"5820","25",,"Drawsko Lakeland","0","0",NULL,NULL
"5823","13",,"Mainz (for supply target only)","0","0",NULL,NULL
"5826","13",,"Oldenburg (for supply target only)","0","0",NULL,NULL
"5829","13",,"Ulm-Freiburg (for supply target only)","0","0",NULL,NULL
"5832","61",,"Cape Malea","0","0",NULL,NULL
"5835","61","Полуостров Мани","Mani Peninsula","0","0",NULL,NULL
"5838","13",,"SH-east","0","0",NULL,NULL
"5841","13",,"SH-west (for supply target only)","0","0",NULL,NULL
"5844","13",,"NRW-1 (for supply target only)","0","0",NULL,NULL
"5847","13",,"BW-South (for supply target only)","0","0",NULL,NULL
"5850","13",,"BW-North (for supply target only)","0","0",NULL,NULL
"5853","13",,"Breisgau","0","0",NULL,NULL
"5856","13",,"Saxon Elbeland","0","0",NULL,NULL
"5859","61",,"Meganisi","0","0",NULL,NULL
"5862","40","Терсейра","Terceira","0","0",NULL,NULL
"5865","40","Остров Пику","Pico island","0","0",NULL,NULL
"5868","40","Сан-Мигел","São Miguel","0","0",NULL,NULL
"5871","40",,"Faial","0","0",NULL,NULL
"5874","11",,"Gulf of Morbihan","0","0",NULL,NULL
"5877","27",,"Sierra de Guadarrama","0","0",NULL,NULL
"5880","27",,"Sierra Norte de Madrid","0","0",NULL,NULL
"5883","42",,"Siljan","0","0",NULL,NULL
"5886","24",,"Kyles of Bute","0","0",NULL,NULL
"5889","13",,"Saaler Bodden","0","0",NULL,NULL
"5892","13",,"Bodstedter Bodden","0","0",NULL,NULL
"5895","13",,"Barther Bodden","0","0",NULL,NULL
"5898","13",,"Darss-Zingst Bodden Chain","0","0",NULL,NULL
"5901","64",,"Cozumel","0","0",NULL,NULL
"5904","59",,"Lake Tisza","0","0",NULL,NULL
"5907","43","Остров Ванкувер","Vancouver Island","0","0",NULL,NULL
"5910","19",,"Kohala Coast","0","0",NULL,NULL
"5913","61",,"Symi","0","0",NULL,NULL
"5916","13",,"Upper Danube","0","0",NULL,NULL
"5919","23",,"Valtellina","0","0",NULL,NULL
"5922","199",,"San Marino (for supply target only)","0","0",NULL,NULL
"5925","63","Эль-Файюм","El Fayoum","0","0",NULL,NULL
"5928","55","Сисацко-Мославинская жупания","Sisak-Moslavina County","0","0",NULL,NULL
"5931","55","Копривницко-Крижевацкая жупания","Koprivnica-Križevci County","0","0",NULL,NULL
"5934","55",,"Bjelovar-Bilogora County","0","0",NULL,NULL
"5937","55","Вировитицко-Подравская жупания","Virovitica-Podravina County","0","0",NULL,NULL
"5940","55",,"Požega-Slavonia County","0","0",NULL,NULL
"5943","55","Бродско-Посавская жупания","Brod-Posavina County","0","0",NULL,NULL
"5946","55","Осиецко-Бараньская жупания","Osječko-baranjska županija","0","0",NULL,NULL
"5949","55","Вуковарско-Сремская жупания","Vukovar-Syrmia County","0","0",NULL,NULL
"5952","55","Меджумурская жупания","Međimurje County","0","0",NULL,NULL
"5955","212","Центральная Сербия","Central Serbia","0","0",NULL,NULL
"5958","19",,"The Catskills","0","0",NULL,NULL
"5961","11",,"Belle Île en Mer","0","0",NULL,NULL
"5964","163",,"Monaco (for supply target only)","0","0",NULL,NULL
"5967","11",,"Alsace Wine Route","0","0",NULL,NULL
"5970","40","Оэсте","Oeste","0","0",NULL,NULL
"5973","64","Гуанахуато","Guanajuato","0","0",NULL,NULL
"5976","11","Остров Олерон","Island of Oleron","0","0",NULL,NULL
"5979","59",,"Danube Ipoly National Park","0","0",NULL,NULL
"5982","64","Сонора","Sonora","0","0",NULL,NULL
"5985","19","Ориндж","Orange County","0","0",NULL,NULL
"5988","24",,"Northern Highlands","0","0",NULL,NULL
"5991","176","Эд-Дахилия","Ad Dakhiliyah","0","0",NULL,NULL
"5994","176",,"Ad Dhahirah","0","0",NULL,NULL
"5997","176","Эль-Батина","Al Batinah","0","0",NULL,NULL
"6000","176",,"Al Buraimi","0","0",NULL,NULL
"6003","176",,"Al Wusta","0","0",NULL,NULL
"6006","176","Эш-Шаркия","Al Sharqiyah","0","0",NULL,NULL
"6009","176","Дофар","Dhofar","0","0",NULL,NULL
"6012","176","Мусандам","Musandam","0","0",NULL,NULL
"6015","176","Маскат","Muscat Governorate","0","0",NULL,NULL
"6018","201","Эш-Шаркия","Eastern Province","0","0",NULL,NULL
"6021","201","Эр-Рияд","Riyadh Province","0","0",NULL,NULL
"6024","201","Эль-Мадина","Al Madinah Al Munnawarah Province","0","0",NULL,NULL
"6027","201",,"Saudie Arabia (for supply target only)","0","0",NULL,NULL
"6030","19",,"San Diego Metropolitan Area","0","0",NULL,NULL
"6033","201","Мекка","Makkah Al Mukarramah Province","0","0",NULL,NULL
"6036","13",,"Sauerland (for supply target only)","0","0",NULL,NULL
"6039","22",,"Ausseerland","0","0",NULL,NULL
"6042","208",,"Palm Island","0","0",NULL,NULL
"6045","19",,"Laguna Madre","0","0",NULL,NULL
"6048","96",,"Tortola","0","0",NULL,NULL
"6051","13",,"Eifel (for supply target only)","0","0",NULL,NULL
"6054","11",,"Route Napoléon","0","0",NULL,NULL
"6057","22",,"Attergau","0","0",NULL,NULL
"6060","22",,"Mondsee - Irrsee","0","0",NULL,NULL
"6063","40","Санта-Мария","Santa Maria","0","0",NULL,NULL
"6066","19","Бескиды","test region","0","0",NULL,NULL
"6069","25",,"Little Beskids","0","0",NULL,NULL
"6072","23","Тусция","Tuscia","0","0",NULL,NULL
"6075","64","Керетаро","Querétaro","0","0",NULL,NULL
"6078","23","Тосканский архипелаг","Tuscan Archipelago","0","0",NULL,NULL
"6081","23","Изоле-Тремити","Isole Tremiti","0","0",NULL,NULL
"6084","61",,"Serifos","0","0",NULL,NULL
"6087","64","Чьяпас","Chiapas","0","0",NULL,NULL
"6090","97","Виргинские острова, США","United States Virgin Islands","0","0",NULL,NULL
"6093","19",,"Saint John","0","0",NULL,NULL
"6096","64","Тамаулипас","Tamaulipas","0","0",NULL,NULL
"6099","27","Иерро","El Hierro","0","0",NULL,NULL
"6102","24",,"Mid Wales","0","0",NULL,NULL
"6105","61",,"Kythira","0","0",NULL,NULL
"6108","40",,"Serra de São Mamede","0","0",NULL,NULL
"6111","61",,"Kastelorizo","0","0",NULL,NULL
"6114","27",,"Alto Tajo","0","0",NULL,NULL
"6117","24",,"Lough Erne","0","0",NULL,NULL
"6120","19","Йеллоустоун","Yellowstone","0","0",NULL,NULL
"6123","24",,"Strangford Lough","0","0",NULL,NULL
"6126","52","Монаган","Monaghan County","0","0",NULL,NULL
"6129","64","Наярит","Nayarit","0","0",NULL,NULL
"6132","89",,"Tinharé","0","0",NULL,NULL
"6135","89","Илья-Гранди","Ilha Grande","0","0",NULL,NULL
"6138","19",,"Adirondack Mountains","0","0",NULL,NULL
"6141","37",,"Meetjesland","0","0",NULL,NULL
"6144","121","Бинтан","Bintan","0","0",NULL,NULL
"6147","121","Батам","Batam","0","0",NULL,NULL
"6150","122","Петра","Petra","0","0",NULL,NULL
"6153","49","Тамилнад","Tamil Nadu","0","0",NULL,NULL
"6156","49","Керала","Kerala","0","0",NULL,NULL
"6159","49",,"Uttaranchal","0","0",NULL,NULL
"6162","49","Орисса","Orissa","0","0",NULL,NULL
"6165","49",,"Meghalaya","0","0",NULL,NULL
"6168","49","Химачал-Прадеш","Himachal Pradesh","0","0",NULL,NULL
"6171","49","Андхра-Прадеш","Andhra Pradesh","0","0",NULL,NULL
"6174","49","Дели","Delhi","0","0",NULL,NULL
"6177","49","Гуджарат","Gujarat","0","0",NULL,NULL
"6180","27","Коста Адехе","Costa Adeje","0","0",NULL,NULL
"6183","49",,"Jim Corbett National Park","0","0",NULL,NULL
"6186","64","Юкатан","Yucatán","0","0",NULL,NULL
"6189","64","Агуаскальентес","Aguascalientes","0","0",NULL,NULL
"6192","64",,"San Luis Potosí","0","0",NULL,NULL
"6195","64","Колима","Colima","0","0",NULL,NULL
"6198","64",,"Tlaxcala","0","0",NULL,NULL
"6201","64","Синалоа","Sinaloa","0","0",NULL,NULL
"6204","64","Южная Нижняя Калифорния","Baja California Sur","0","0",NULL,NULL
"6207","64","Табаско","Tabasco","0","0",NULL,NULL
"6210","64","Морелос","Morelos","0","0",NULL,NULL
"6213","64","Кампече","Campeche","0","0",NULL,NULL
"6216","64","Нуэво-Леон","Nuevo León","0","0",NULL,NULL
"6219","22",,"Nockberge","0","0",NULL,NULL
"6222","27",,"Costa Guipúzcoa","0","0",NULL,NULL
"6225","27",,"Costa Vizcaya","0","0",NULL,NULL
"6228","143","Горный Ливан","Mount Lebanon","0","0",NULL,NULL
"6231","143",,"Bekaa Valley","0","0",NULL,NULL
"6234","64",,"Zacatecas","0","0",NULL,NULL
"6237","19",,"Fort Lauderdale (for supply target only)","0","0",NULL,NULL
"6240","52",,"Ring of Kerry","0","0",NULL,NULL
"6243","56","Ко Ланта","Koh Lanta","0","0",NULL,NULL
"6246","11","Серр-Шевалье","Serre Chevalier","0","0",NULL,NULL
"6249","173",,"New Zealand (for supply target only)","0","0",NULL,NULL
"6252","173","Таранаки","Taranaki","0","0",NULL,NULL
"6255","173","Хокс-Бей","Hawke's Bay","0","0",NULL,NULL
"6258","173","Мальборо","Marlborough","0","0",NULL,NULL
"6261","173","Нортленд","Northland","0","0",NULL,NULL
"6264","173",,"Coromandel Peninsula","0","0",NULL,NULL
"6267","22",,"Innviertel","0","0",NULL,NULL
"6270","11",,"Beaujolais","0","0",NULL,NULL
"6273","11",,"Burgundy vineyards","0","0",NULL,NULL
"6276","5",,"Muhu","0","0",NULL,NULL
"6279","97","Сент-Томас","Saint Thomas","0","0",NULL,NULL
"6282","97",,"Saint Croix","0","0",NULL,NULL
"6285","97",,"Saint John","0","0",NULL,NULL
"6288","146","Долина Рейна","Rhine Valley","0","0",NULL,NULL
"6291","67",,"Garden Route","0","0",NULL,NULL
"6294","67",,"Route 62","0","0",NULL,NULL
"6297","11","Шампань","Champagne","0","0",NULL,NULL
"6300","38",,"Rømø","0","0",NULL,NULL
"6303","11",,"Medoc","0","0",NULL,NULL
"6306","11",,"Entre-Deux-Mers","0","0",NULL,NULL
"6309","11",,"Graves","0","0",NULL,NULL
"6312","11",,"Armagnac","0","0",NULL,NULL
"6315","23","Озеро Орта","Lake Orta","0","0",NULL,NULL
"6318","23","Валь-ди-Соле","Val di Sole","0","0",NULL,NULL
"6321","79","Острова Абако","Abaco Islands","0","0",NULL,NULL
"6324","79","Остров Харбор","Harbour Island","0","0",NULL,NULL
"6327","173","Саутленд","Southland","0","0",NULL,NULL
"6330","19","Нантакет","Nantucket","0","0",NULL,NULL
"6333","11","Люберон","Luberon","0","0",NULL,NULL
"6336","11",,"Evasion Mont-Blanc","0","0",NULL,NULL
"6339","11","Гранд Массив","Le Grand Massif","0","0",NULL,NULL
"6342","11","Порт дю Солей","Les Portes du Soleil","0","0",NULL,NULL
"6345","11","Горнолыжный регион Эспас Килли","Espace Killy","0","0",NULL,NULL
"6348","11",,"Le Grand Domaine","0","0",NULL,NULL
"6351","11",,"Les Sybelles","0","0",NULL,NULL
"6354","11","Три Долины","3 Valleys","0","0",NULL,NULL
"6357","11","Парадиски","Paradiski","0","0",NULL,NULL
"6360","19","Остров Мартас-Винъярд","Martha's Vineyard","0","0",NULL,NULL
"6363","64",,"Costalegre","0","0",NULL,NULL
"6366","22",,"Wallersee","0","0",NULL,NULL
