"id","code","country_iso_alpha2","full_name_ru","full_name_en","latitude","longitude","city_id","pseudo_iata_code","timezone","region_code","main_station","isVisible","del","last_update","priority","osm_type","osm_id"
"12157","2060491","RU","Пинюг","Pinyug","60.2512778","47.7861887","634",,"+03:00","43","0","1","0","2021-03-25 13:18:55","0","N","1556795622"
"12158","2060492","RU","Панасюк","Panasyuk","60.4046993","47.5333203","634",,"+03:00","43","0","1","0","2021-03-25 13:18:54","0","N","1624515298"
"12159","2060493","RU","Лунданка","Lundanka","60.4686196","47.4884735","634",,"+03:00","43","0","1","0","2021-03-25 13:18:54","0","N","1558471164"
"12160","2060494","RU","Луза","Luza","60.6305841","47.2586223","55720",,"+03:00","43","1","1","0","2021-03-25 13:19:23","1","N","1630505431"
"12161","2060495","RU","Бумажный","Bumazhniey","60.7472956","47.1791548","634",,"+03:00","43","0","1","0","2021-03-25 13:18:47","0","N","1628695106"
"12162","2060496","RU","Сусоловка","Susolovka","60.818813","47.0577571","1167",,"+03:00","43","0","1","0","2021-03-25 13:19:25","0","N","678583818"
"12163","2060497","RU","Бумкомбинат","Bumkombinat","58.4640844","50.0745095","701",,"+03:00","43","0","1","0","2021-03-25 13:19:25","0","N","577554335"
"12164","2060498","RU","Просница","Prosnitsa","58.4373479","50.2321127","701",,"+03:00","43","0","1","0","2021-03-25 13:18:47","0","N","577554402"
"12165","2060499","RU","Ардаши","Ardashi","58.4626923","50.6359846","1238",,"+03:00","43","0","1","0","2021-03-25 13:18:54","0","N","577554654"
"12166","2060500","RU","Казань Пассажирская","Kazan Passazhirskaya","55.7886328","49.0997021","3",,"+03:00","16","1","1","0","2021-03-25 13:18:54","1","N","4795178533"
"12167","2060501","RU","Коса","Kosa","58.4165082","51.2834393","681",,"+03:00","43","0","1","0","2021-03-25 13:19:21","0","N","3198249609"
"12168","2060502","RU","Фаленки","Falenki","58.3554459","51.5920672","681",,"+03:00","43","0","1","0","2021-03-25 13:18:55","0","N","3991186563"
"12169","2060503","RU","Шлаковая","Shlakovaya","59.0511296","52.3355552","676",,"+03:00","43","0","1","0","2021-03-25 13:18:55","0","N","2731379869"
"12170","2060504","RU","Кирс","Kirs","0","0","676",,"+03:00","43","1","1","0","2021-03-25 13:18:54","1",NULL,NULL
"12171","2060505","RU","Кожиль","Kozhil","58.1760857","52.3469373","425",,"+04:00","18","0","1","0","2021-03-25 13:19:23","0","N","3198249606"
"12172","2060506","RU","Балезино","Balezino","57.9743745","53.0051594","1584",,"+04:00","18","1","1","0","2021-03-25 13:18:54","1","N","4012096372"
"12173","2060507","RU","Пибаньшур","Pibanshur","57.8728241","53.2735883","1584",,"+04:00","18","0","1","0","2021-03-25 13:18:47","0","N","903982129"
"12174","2060508","RU","Зилай","Zilay","57.8497782","53.310345","1584",,"+04:00","18","0","1","0","2021-03-25 13:18:54","0","N","330281153"
"12175","2060509","RU","Андрейшур","Andreyshur","57.7792843","53.2188358","1584",,"+04:00","18","0","1","0","2021-03-25 13:18:58","0","N","330281419"
"12176","2060510","RU","Стальная","Stalnaya","58.68090057","52.20931244","1323",,"+03:00","43","1","1","0","2021-03-25 13:18:55","1","W","305374836"
"12177","2060511","RU","Люк","Lyuk","57.7220059","53.0902184","1584",,"+04:00","18","0","1","0","2021-03-25 13:18:54","0","N","330281862"
"12178","2060512","RU","Меньил","Menil","57.6268107","53.0987241","672",,"+04:00","18","0","1","0","2021-03-25 13:18:54","0","N","903982168"
"12179","2060513","RU","Кушья","Kushya","57.4529088","53.1018511","672",,"+04:00","18","0","1","0","2021-03-25 13:18:54","0","N","330282528"
"12181","2060515","RU","Пастухово","Pastuhovo","57.2555968","53.011276","672",,"+04:00","18","0","1","0","2021-03-25 13:19:24","0","N","330282710"
"12182","2060516","RU","Кекоран","Kekoran","57.181779","52.9972391","672",,"+04:00","18","0","1","0","2021-03-25 13:18:59","0","N","924799205"
"12183","2060517","RU","Чур, Горьковская, Удмуртская Республика, Россия, 2060517","Chur","57.1160773","52.9666751","672",,"+04:00","18","0","1","0","2021-03-25 13:18:55","0","N","903982170"
"12184","2060518","RU","Угловой","Uglovoy","57.0266519","52.9173254","672",,"+04:00","18","0","1","0","2021-03-25 13:18:55","0","N","4454575591"
"12185","2060519","RU","Люкшудья","Lyukshudya","56.9628637","53.013981","19",,"+04:00","18","0","1","0","2021-03-25 13:19:24","0","N","330283910"
"12186","2060520","RU","Верхнекамская","Verhnekamskaya","59.5951642","52.4455948","676",,"+03:00","43","0","1","0","2021-03-25 13:19:22","0","N","359136086"
"12187","2060521","RU","Заводская, Горьковская, Удмуртская Республика, Россия, 2060521","Zavodskaya","56.8575182","53.1158939","19",,"+04:00","18","0","1","0","2021-03-25 13:19:23","0","N","318749008"
"12188","2060523","RU","Ува 1","Uva","56.9890603","52.1801187","673",,"+04:00","18","0","1","0","2021-03-25 13:18:54","0","N","609824689"
"12189","2060524","RU","Областная","Oblastnaya","56.990225","52.5799282","672",,"+04:00","18","0","1","0","2021-03-25 13:19:00","0","N","609825343"
"12190","2060525","RU","Азино","Azino","56.9752146","52.7061108","672",,"+04:00","18","0","1","0","2021-03-25 13:18:50","0","N","609825573"
"12191","2060526","RU","Кизнер","Kizner","56.28072739","51.50590897","675",,"+04:00","18","0","1","0","2021-03-25 13:18:54","0","W","521908197"
"12192","2060527","RU","Ягул","Yagul","56.3437891","51.5881383","675",,"+04:00","18","0","1","0","2021-03-25 13:19:01","0","N","924799208"
"12193","2060528","RU","Саркуз","Sarkuz","56.3877727","51.7187251","673",,"+04:00","18","0","1","0","2021-03-25 13:18:55","0","N","924799198"
"12194","2060529","RU","Люга","Lyuga","56.4297655","51.9466639","673",,"+04:00","18","0","1","0","2021-03-25 13:18:54","0","N","924799197"
"12195","2060530","RU","Глазов","Glazov","58.1324574","52.6696263","425",,"+04:00","18","1","1","0","2021-03-25 13:18:54","1","N","4012096375"
"12196","2060531","RU","Пычас","Piechas","56.5010626","52.4396211","671",,"+04:00","18","0","1","0","2021-03-25 13:19:00","0","N","924799196"
"12197","2060532","RU","Уром","Urom","56.5598748","52.7281074","946",,"+04:00","18","0","1","0","2021-03-25 13:18:55","0","N","924799232"
"12198","2060533","RU","Агрыз","Agryz","56.5254412","53.0131033","946",,"+03:00","16","1","1","0","2021-03-25 13:19:21","1","N","3991184630"
"12199","2060534","RU","Кичево, Горьковская, Удмуртская Республика, Россия, 2060534","Kichevo","56.5120209","53.2097","946",,"+04:00","18","0","1","0","2021-03-25 13:18:54","0","N","6467774517"
"12200","2060535","RU","Армязь","Armyaz","56.4108198","53.9316364","409",,"+04:00","18","0","1","0","2021-03-25 13:18:54","0","N","667934492"
"12202","2060537","RU","Сайгатка","Saygatka","56.7724594","54.1391295","289",,"+05:00","59","1","1","0","2021-03-25 13:19:24","1","N","919813424"
"12203","2060538","RU","Нефтекамск","Neftekamsk","56.1350611","54.2869816","285",,"+09:00","02","0","1","0","2021-03-25 13:18:54","0","N","588591869"
"12204","2060539","RU","Амзя","Amzya","56.2393226","54.3817154","738",,"+09:00","02","0","1","0","2021-03-25 13:18:54","0","N","300554120"
"12205","2060540","RU","Игра","Igra","57.5582797","53.0502795","672",,"+04:00","18","1","1","0","2021-03-25 13:18:46","1","N","2569650131"
"12206","2060541","RU","Карманово","Karmanovo","56.2405261","54.5521619","738",,"+09:00","02","0","1","0","2021-03-25 13:19:23","0","N","300554108"
"12207","2060542","RU","Янаул","Yanaul","56.2717593","54.9288404","738",,"+09:00","02","1","1","0","2021-03-25 13:18:54","1","N","4795178529"
"12208","2060543","RU","Рабак","Rabak","56.3469022","55.2542701","738",,"+05:00","59","0","1","0","2021-03-25 13:18:47","0","N","6467774931"
"12209","2060544","RU","Агарзя","Agarzya","56.4560805","56.5048486","545",,"+05:00","59","0","1","0","2021-03-25 13:18:50","0","N","667440571"
"12210","2060545","RU","Щучье Озеро","Shchuche Ozero","56.4717777","56.6379568","545",,"+05:00","59","0","1","0","2021-03-25 13:19:25","0","N","919690325"
"12211","2060546","RU","Атер","Ater","56.4735164","56.7937717","545",,"+05:00","59","0","1","0","2021-03-25 13:18:58","0","N","919690262"
"12212","2060547","RU","Бартым","Bartiem","56.4589087","56.9408004","779",,"+05:00","59","0","1","0","2021-03-25 13:19:22","0","N","919690321"
"12213","2060548","RU","Сарс","Sars","56.4711401","57.0920201","779",,"+05:00","59","0","1","0","2021-03-25 13:18:47","0","N","919690317"
"12214","2060549","RU","Ненастье","Nenaste","56.5247573","57.3065856","779",,"+05:00","59","0","1","0","2021-03-25 13:19:00","0","N","919690296"
"12215","2060550","RU","Можга","Mozhga","56.4467042","52.2016265","671",,"+04:00","18","1","1","0","2021-03-25 13:18:54","1","N","4795178531"
"12220","2060555","RU","Уфимка","Ufimka","56.7035111","58.0381351","779",,"+05:00","66","0","1","0","2021-03-25 13:18:55","0","N","667417525"
"12225","2060560","RU","Сарапул","Sarapul","56.4504231","53.7810266","409",,"+04:00","18","1","1","0","2021-03-25 13:18:54","1","N","4795178530"
"12228","2060563","RU","Воткинск","Votkinsk","57.0418781","54.0165034","797",,"+04:00","18","0","1","0","2021-03-25 13:18:54","0","N","903982135"
"12230","2060565","RU","Цивильск","Tsivilsk","55.8270763","47.3869958","1194",,"+03:00","21","0","1","0","2021-03-25 13:19:03","0","N","1853225772"
"12231","2060566","RU","Траки","Traki","55.7285699","47.2927007","1194",,"+03:00","21","0","1","0","2021-03-25 13:18:47","0","N","2908246051"
"12232","2060567","RU","Автоприбор","Avtopribor","56.1479903","40.4528847","115",,"+03:00","33","0","1","0","2021-03-25 13:19:02","0","N","2120537111"
"12233","2060568","RU","Выселки, Горьковская, Владимирская Область, Россия, 2060568","Vieselki","56.2343607","40.6417245","115",,"+03:00","33","0","1","0","2021-03-25 13:18:58","0","N","1273388618"
"12234","2060569","RU","Янгличи","Yanglichi","55.4236172","47.3240774","1137",,"+03:00","21","0","1","0","2021-03-25 13:19:01","0","N","2477769165"
"12235","2060570","RU","Куеда","Kuyeda","56.4283841","55.5965446","545",,"+05:00","59","0","1","0","2021-03-25 13:18:54","0","N","296423347"
"12236","2060571","RU","Ибреси","Ibresi","55.292778","47.0331572","1137",,"+03:00","21","0","1","0","2021-03-25 13:18:54","0","N","1945935720"
"12237","2060572","RU","Буинск","Buinsk","55.1973058","47.0550777","1137",,"+03:00","21","0","1","0","2021-03-25 13:18:54","0","N","1945935719"
"12238","2060573","RU","Киря","Kirya","55.0818873","46.860162","910",,"+03:00","21","0","1","0","2021-03-25 13:18:54","0","N","7807969155"
"12239","2060574","RU","Атрат","Atrat","55.0030907","46.7047941","910",,"+03:00","21","0","1","0","2021-03-25 13:18:46","0","N","1945935717"
"12240","2060575","RU","Алтышево","Altieshevo","54.9087946","46.6918965","910",,"+03:00","21","0","1","0","2021-03-25 13:18:54","0","N","2011114735"
"12242","2060577","RU","Ардатов","Ardatov","54.7594181","46.2679304","60669",,"+03:00","13","0","1","0","2021-03-25 13:18:54","0","N","2005500361"
"12243","2060578","RU","Атяшево","Atyashevo","54.5842207","46.0839036","57756",,"+03:00","13","1","1","0","2021-03-25 13:18:54","1","N","1862117505"
"12245","2060580","RU","Чернушка","Chernushka","56.4981336","56.078884","545",,"+05:00","59","0","1","0","2021-03-25 13:18:54","0","N","296411315"
"12246","2060581","RU","Чамзинка","Chamzinka","54.4035307","45.7813279","166",,"+03:00","13","0","1","0","2021-03-25 13:18:55","0","N","2005493375"
"12248","2060583","RU","Карякинская","Karyakinskaya","56.2446","40.6778673","290",,"+03:00","33","0","1","0","2021-03-25 13:18:59","0","N","1273388500"
"12249","2060584","RU","Шоркистры","Shorkistrie","55.6302693","47.7445337","1137",,"+03:00","21","0","1","0","2021-03-25 13:19:01","0","N","913504569"
"12250","2060585","RU","Урмары","Urmarie","55.6865501","47.9440137","730",,"+03:00","21","0","1","0","2021-03-25 13:18:55","0","N","4234085820"
"12251","2060586","RU","Тюрлема","Tyurlema","55.7566599","48.2253309","730",,"+03:00","21","0","1","0","2021-03-25 13:18:55","0","N","913504601"
"12252","2060587","RU","Свияжск","Sviyazhsk","55.79914856","48.52690887","1151",,"+03:00","16","0","1","0","2021-03-25 13:18:55","0","W","95194795"
"12253","2060588","RU","Табашино","Tabashino","56.9624047","47.7070938","1377",,"+03:00","12","0","1","0","2021-03-25 13:19:01","0","N","3457350327"
"12254","2060589","RU","Осипово","Osipovo","56.366327","41.5145551","284",,"+03:00","33","0","1","0","2021-03-25 13:18:58","0","N","247213071"
"12255","2060590","RU","Чад","Chad","56.5086243","57.2053304","779",,"+05:00","59","0","1","0","2021-03-25 13:19:25","0","N","733881086"
"12256","2060591","RU","Турша","Tursha","56.8763354","47.6511194","1377",,"+03:00","12","0","1","0","2021-03-25 13:19:01","0","N","702031828"
"12257","2060592","RU","Нужьялы","Nuzhyalie","56.7754644","47.6474326","1377",,"+03:00","12","0","1","0","2021-03-25 13:19:00","0","N","702031236"
"12258","2060593","RU","Йошкар-Ола","Yoshkar-Ola","56.6217189","47.8799268","58",,"+03:00","12","1","1","0","2021-03-25 13:18:54","1","N","2005158460"
"12259","2060594","RU","Нолька","Nolka","56.669043","47.6627179","1377",,"+03:00","12","0","1","0","2021-03-25 13:19:00","0","N","5171508722"
"12260","2060595","RU","Аксаматово","Aksamatovo","56.6290218","47.8026242","1377",,"+03:00","12","0","1","0","2021-03-25 13:18:58","0","N","702031185"
"12261","2060596","RU","Куяр","Kuyar","56.5538388","47.986827","58",,"+03:00","12","0","1","0","2021-03-25 13:18:54","0","N","701023477"
"12263","2060598","RU","Сурок","Surok","56.4431671","48.1255127","58",,"+03:00","12","0","1","0","2021-03-25 13:18:55","0","N","701023510"
"12264","2060599","RU","Кундыш","Kundiesh","56.3809834","48.2029452","58",,"+03:00","12","0","1","0","2021-03-25 13:18:47","0","N","2021567590"
"12265","2060600","RU","Киров Пассажирский","Kirov Passazhirskiy","58.5778663","49.6523996","136",,"+03:00","43","1","1","0","2021-03-25 13:18:54","2","N","5691045827"
"12266","2060601","RU","Суслонгер","Suslonger","56.3115481","48.2505151","730",,"+03:00","12","0","1","0","2021-03-25 13:18:55","0","N","701023522"
"12267","2060602","RU","Шелангер","Shelanger","56.2201587","48.2484771","60397",,"+03:00","12","1","1","0","2021-03-25 13:18:55","1","N","701023473"
"12268","2060603","RU","Илеть","Ilet","56.1151908","48.3519545","730",,"+03:00","12","0","1","0","2021-03-25 13:18:54","0","N","701023476"
"12269","2060604","RU","Помары","Pomarie","55.9637199","48.4193138","1284",,"+03:00","12","0","1","0","2021-03-25 13:18:55","0","N","609457925"
"12272","2060607","RU","Куланга","Kulanga","55.4605479","48.4218895","1151",,"+03:00","16","0","1","0","2021-03-25 13:18:54","0","N","1099872220"
"12274","2060609","RU","Каратун","Karatun","55.2332798","48.3995735","1563",,"+03:00","16","0","1","0","2021-03-25 13:18:54","0","N","703573164"
"12275","2060610","RU","Красноуфимск","Krasnoufimsk","56.5980495","57.7586001","779",,"+05:00","66","1","1","0","2021-03-25 13:18:54","1","N","4795178527"
"12279","2060614","RU","Елхово","Elhovo","54.6936657","48.1485188","1563",,"+03:00","73","0","1","0","2021-03-25 13:18:59","0","N","206023942"
"12280","2060615","RU","Казань","Kazan","55.7886328","49.0997021","3",,"+03:00","16","0","1","0","2021-03-25 13:18:45","2","N","4795178533"
"12281","2060616","RU","Юдино","Yudino","55.815124","48.8950479","3",,"+03:00","16","0","1","0","2021-03-25 13:18:54","0","N","4016637105"
"12284","2060619","RU","Высокая Гора","Viesokaya Gora","55.9323269","49.3101023","57792",,"+03:00","16","1","1","0","2021-03-25 13:19:22","1","N","1098509032"
"12285","2060620","RU","Чебоксары","Cheboksary","56.1131532","47.2644858","61",,"+03:00","21","1","1","0","2021-03-25 13:19:21","1","N","1555358414"
"12288","2060623","RU","Арск","Arsk","56.0773504","49.8881181","1594",,"+03:00","16","1","1","0","2021-03-25 13:18:54","1","N","295868506"
"12290","2060625","RU","Шемордан","Shemordan","56.1893664","50.3970329","60548",,"+03:00","16","1","1","0","2021-03-25 13:18:55","1","N","300563491"
"12291","2060626","RU","Кукмор","Kukmor","56.1811044","50.9191552","1424",,"+03:00","16","0","1","0","2021-03-25 13:18:54","0","N","6419354129"
"12292","2060627","RU","Ямное","Yamnoe","56.2591546","51.1130617","675",,"+03:00","43","0","1","0","2021-03-25 13:18:55","0","N","300561765"
"12293","2060628","RU","Заструг","Zastrug","56.2474892","51.1977252","881",,"+03:00","43","0","1","0","2021-03-25 13:19:23","0","N","300561753"
"12294","2060629","RU","Сосновка, Горьковская, Кировская Область, Россия, 2060629","Sosnovka","56.2451338","51.2921395","675",,"+03:00","43","0","1","0","2021-03-25 13:19:25","0","N","300561738"
"12295","2060630","RU","Канаш","Canas","55.5105206","47.4772373","1137",,"+03:00","21","0","1","0","2021-03-25 13:18:54","0","N","4795178534"
"12297","2060632","RU","Волжск","Volzhsk","55.8628121","48.3610521","730",,"+03:00","12","1","1","0","2021-03-25 13:18:54","1","N","652436214"
"12299","2060634","RU","Имени Войкова","Imeni Voykova","56.107515","42.4244585","1513",,"+03:00","33","0","1","0","2021-03-25 13:18:59","0","N","1685775245"
"12300","2060635","RU","Галицкая","Galitskaya","56.1799954","42.8457247","971",,"+03:00","33","0","1","0","2021-03-25 13:18:58","0","N","247209026"
"12301","2060636","RU","Шпалозавод","Shpalozavod","56.5213569","44.0502912","1174",,"+03:00","52","0","1","0","2021-03-25 13:19:02","0","N","6302464342"
"12302","2060637","RU","Янгарка","Yangarka","57.82106","46.9781482","924",,"+03:00","52","0","1","0","2021-03-25 13:19:01","0","N","299283799"
"12305","2060640","RU","Орловка, Горьковская, Нижегородская Область, Россия, 2060640","Orlovka","56.2668682","43.797326","7",,"+03:00","52","0","1","0","2021-03-25 13:19:00","0","N","1420487770"
"12306","2060641","RU","Бачумово","Bachumovo","58.287298","51.9577586","1323",,"+04:00","18","0","1","0","2021-03-25 13:18:58","0","N","577554642"
"12307","2060642","RU","Просинское","Prosinskoe","55.5498097","41.8162609","451",,"+03:00","33","0","1","0","2021-03-25 13:19:00","0","N","1282998617"
"12308","2060643","RU","Валтово","Valtovo","55.5181357","42.578025","593",,"+03:00","52","0","1","0","2021-03-25 13:18:51","0","N","4770608087"
"12309","2060644","RU","Кстово","Kstovo","56.1717895","44.1639288","1427",,"+03:00","52","0","1","0","2021-03-25 13:18:59","0","N","1654624511"
"12310","2060645","RU","Батеево","Bateevo","55.6580334","47.8228596","1137",,"+03:00","21","0","1","0","2021-03-25 13:18:58","0","N","4234008159"
"12314","2060649","RU","Энергетик, Горьковская, Республика Башкортостан, Россия, 2060649","Einergetik","56.2437432","54.5975973","738",,"+09:00","02","0","1","0","2021-03-25 13:18:58","0","N","919690279"
"12316","2060651","RU","Сартаково","Sartakovo","56.1716535","43.8054264","7",,"+03:00","52","0","1","0","2021-03-25 13:19:00","0","N","260751093"
"12318","2060653","RU","Большая Ельня","Bolshaya Elnya","56.2222406","44.0820576","7",,"+03:00","52","0","1","0","2021-03-25 13:18:58","0","N","1623691437"
"12323","2060658","RU","Маялово","Mayalovo","60.3658561","47.1220104","1167",,"+03:00","43","0","1","0","2021-03-25 13:19:00","0","N","1624552035"
"12324","2060659","RU","Лянгасы","Lyangasie","58.5308863","49.4900253","136",,"+03:00","43","0","1","0","2021-03-25 13:19:00","0","N","1723224652"
"12326","2060661","RU","Лынга","Lienga","57.2957027","53.0194496","672",,"+04:00","18","0","1","0","2021-03-25 13:19:00","0","N","4431273919"
"12328","2060663","RU","Лебедево, Горьковская, Владимирская Область, Россия, 2060663","Lebedevo","55.9105474","41.067414","1218",,"+03:00","33","0","1","0","2021-03-25 13:18:59","0","N","1283190279"
"12329","2060664","RU","Передел","Peredel","55.9060965","41.0049367","1218",,"+03:00","33","0","1","0","2021-03-25 13:19:00","0","N","1283190264"
"12330","2060665","RU","Муром 2","Murom 2","55.5702976","42.0326814","451",,"+03:00","33","0","1","0","2021-03-25 13:18:58","0","N","659008927"
"12332","2060667","RU","Дизьмино","Dizmino","58.2198897","52.1553065","1323",,"+04:00","18","0","1","0","2021-03-25 13:18:58","0","N","3198249601"
"12333","2060668","RU","Убыть","Ubiet","58.1565567","52.5072064","425",,"+04:00","18","0","1","0","2021-03-25 13:19:01","0","N","3198249625"
"12334","2060669","RU","Пахарь","Pahar","59.3074104","49.1108875","136",,"+03:00","43","0","1","0","2021-03-25 13:18:47","0","N","2332211336"
"12336","2060671","RU","Алешево","Aleshevo","55.5577694","47.5442767","1137",,"+03:00","21","0","1","0","2021-03-25 13:18:58","0","N","1853236697"
"12337","2060672","RU","Шалега","Shalega","57.5255337","46.073806","744",,"+03:00","52","0","1","0","2021-03-25 13:19:01","0","N","1420329075"
"12338","2060673","RU","Слезавка","Slezavka","55.463744","43.7256717","757",,"+03:00","52","0","1","0","2021-03-25 13:19:00","0","N","906943765"
"12339","2060674","RU","Балышур","Balieshur","58.2029482","52.2151152","425",,"+04:00","18","0","1","0","2021-03-25 13:18:58","0","N","3198249588"
"12341","2060676","RU","Буренино","Burenino","57.5977523","46.3436939","725",,"+03:00","52","0","1","0","2021-03-25 13:18:58","0","N","1420329069"
"12343","2060678","RU","Гуляево","Gulyaevo","56.8734205","51.6604783","673",,"+04:00","18","0","1","0","2021-03-25 13:18:58","0","N","927278360"
"12347","2060685","RU","Родяково","Rodyakovo","55.5353431","42.5225615","593",,"+03:00","52","0","1","0","2021-03-25 13:18:55","0","N","1455423201"
"12348","2060686","RU","Шакали","Shakali","58.247921","48.2009763","685",,"+03:00","43","0","1","0","2021-03-25 13:19:01","0","N","3371287016"
"12349","2060688","RU","Князи","Knyazi","58.3197748","51.7332244","1323",,"+03:00","43","0","1","0","2021-03-25 13:18:59","0","N","3198249605"
"12352","2060693","RU","Мачкассы","Machkassie","0","0","55855",,"+03:00","13","1","1","0","2021-03-25 13:19:24","1",NULL,NULL
"12353","2060697","RU","Инженерная","Inzhenernaya","56.2736433","42.8230293","971",,"+03:00","52","0","1","0","2021-03-25 13:18:59","0","N","6651662385"
"12354","2060698","RU","Стреж","Strezh","56.5015572","55.9794897","545",,"+05:00","59","0","1","0","2021-03-25 13:19:00","0","N","919690327"
"12357","2060701","RU","Кочетло","Kochetlo","56.22937012","51.38764572","675",,"+04:00","18","0","1","0","2021-03-25 13:18:59","0",NULL,NULL
"12358","2060702","RU","Вердеевка","Verdeevka","55.5054857","42.8678382","593",,"+03:00","52","0","1","0","2021-03-25 13:18:47","0","N","2011505773"
"12360","2060704","RU","Макуха","Makuha","60.5564487","47.33478","634",,"+03:00","43","0","1","0","2021-03-25 13:19:24","0","N","1628693135"
"12361","2060705","RU","Гостюхино","Gostyuhino","56.3896826","41.4461724","284",,"+03:00","33","0","1","0","2021-03-25 13:18:58","0","N","247213076"
"12362","2060707","RU","Ежуры","Ezhurie","58.1398648","47.8626773","685",,"+03:00","43","0","1","0","2021-03-25 13:18:58","0","N","1733544596"
"12363","2060708","RU","Выболово","Viebolovo","56.1036618","43.4378046","990",,"+03:00","52","0","1","0","2021-03-25 13:18:58","0","N","425077923"
"12364","2060709","RU","Стрелково","Strelkovo","56.1012814","43.6406819","990",,"+03:00","52","0","1","0","2021-03-25 13:19:00","0","N","425075491"
"12365","2060710","RU","Стригино","Strigino","55.5520242","41.8870256","451",,"+03:00","33","0","1","0","2021-03-25 13:18:53","0","N","265458892"
"12366","2060711","RU","Чащинский","Chashchinskiy","58.9483476","49.3916592","136",,"+03:00","43","0","1","0","2021-03-25 13:18:53","0","N","2332211337"
"12367","2060712","RU","Вековка","Vekovka","55.4997026","40.8038727","953",,"+03:00","33","0","1","0","2021-03-25 13:18:51","0","N","4795178539"
"12369","2060715","RU","Крестниково","Krestnikovo","56.3137902","41.6327934","284",,"+03:00","33","0","1","0","2021-03-25 13:18:52","0","N","1204515346"
"12371","2060718","RU","Ефимьево","Efimevo","56.1005637","43.6852601","990",,"+03:00","52","0","1","0","2021-03-25 13:18:59","0","N","425075452"
"12372","2060720","RU","Копосово, Горьковская, Нижегородская Область, Россия, 2060720","Koposovo","56.3735764","43.8115088","7",,"+03:00","52","0","1","0","2021-03-25 13:18:59","0","N","260750936"
"12375","2060724","RU","Верхоунжа","Verhounzha","55.447524","41.5211185","1375",,"+03:00","33","0","1","0","2021-03-25 13:18:58","0","N","1283199290"
"12376","2060725","RU","Разъезд 15 Км, Горьковская, Владимирская Область, Россия, 2060725","Raz'Ezd 15 Km","55.6502647","41.8778401","451",,"+03:00","33","0","1","0","2021-03-25 13:18:46","0","N","1283057226"
"12377","2060726","RU","Злобино, Горьковская, Владимирская Область, Россия, 2060726","Zlobino","55.4065949","41.5422056","1375",,"+03:00","33","0","1","0","2021-03-25 13:18:59","0","N","1283199336"
"12379","2060728","RU","Янорсово","Yanorsovo","55.878548","47.3141449","1194",,"+03:00","21","0","1","0","2021-03-25 13:19:01","0","N","609715985"
"12380","2060729","RU","Платформа 10 Км, Горьковская, Владимирская Область, Россия, 2060729","Platforma 10 Km","56.0580383","40.368582","115",,"+03:00","33","0","1","0","2021-03-25 13:19:02","0","N","338470988"
"12381","2060730","RU","Новая Жизнь, Горьковская, Владимирская Область, Россия, 2060730","Novaya Zhizn","56.2856986","40.8694834","1489",,"+03:00","33","0","1","0","2021-03-25 13:19:00","0","N","247213139"
"12382","2060731","RU","Квака","Kvaka","56.9790108","52.4884369","673",,"+04:00","18","0","1","0","2021-03-25 13:18:59","0","N","609825155"
"12383","2060732","RU","Пижил","Pizhil","56.9027737","51.5764024","673",,"+04:00","18","0","1","0","2021-03-25 13:19:24","0","N","927278366"
"12385","2060735","RU","Бадряш","Badryash","56.2538536","54.7223818","738",,"+09:00","02","0","1","0","2021-03-25 13:18:58","0","N","300554103"
"12389","2060739","RU","Улык","Uliek","56.4882031","56.2112952","545",,"+05:00","59","0","1","0","2021-03-25 13:19:01","0","N","919690306"
"12394","2060744","RU","Ост.Пункт 171 Км, Горьковская, Кировская Область, Россия, 2060744","Ost.Punkt 171 Km","57.0785066","47.7113446","1164",,"+03:00","43","0","1","0","2021-03-25 13:18:56","0","N","7589051563"
"12395","2060745","RU","Металлист","Metallist","55.9719612","43.0967145","1120",,"+03:00","52","1","1","0","2021-03-25 13:18:52","1","N","3115011189"
"12397","2060747","RU","Маяк, Горьковская, Нижегородская Область, Россия, 2060747","Mayak","55.4754238","43.4365755","757",,"+03:00","52","0","1","0","2021-03-25 13:19:24","0","N","274609026"
"12398","2060748","RU","Тасин","Tasin","55.5161572","40.1920372","1307",,"+03:00","33","0","1","0","2021-03-25 13:18:53","0","N","904599904"
"12399","2060749","RU","Нагибино","Nagibino","59.7273162","48.4168432","685",,"+03:00","43","0","1","0","2021-03-25 13:18:55","0","N","443286320"
"12402","2060754","RU","Долиничи","Dolinichi","59.3631268","49.0466079","136",,"+03:00","43","0","1","0","2021-03-25 13:18:55","0","N","2332211332"
"12404","2060756","RU","Ост.Пункт 79 Км, Горьковская, Кировская Область, Россия, 2060756","Ost.Punkt 79 Km","59.1285391","49.1546953","136",,"+03:00","43","0","1","0","2021-03-25 13:18:58","0","N","2332211680"
"12405","2060757","RU","Мечкино","Mechkino","59.1063542","49.1879553","136",,"+03:00","43","0","1","0","2021-03-25 13:18:55","0","N","2332211334"
"12406","2060758","RU","Слободское","Slobodskoe","58.7190221","50.1806675","1238",,"+03:00","43","0","1","0","2021-03-25 13:19:00","0","N","1376452675"
"12407","2060759","RU","Вахрушево","Vahrushevo","58.6754357","50.0309263","701",,"+03:00","43","0","1","0","2021-03-25 13:18:58","0","N","8699278490"
"12408","2060760","RU","Ост.Пункт 932 Км, Горьковская, Кировская Область, Россия, 2060760","Ost.Punkt 932 Km","58.4707388","49.3087883","136",,"+03:00","43","0","1","0","2021-03-25 13:18:58","0","N","3281852130"
